Channel,Compound,Date,Negative,Neutral,Positive,Tweet,Tweet_Number
@FoxNews,0.5267,Mon Dec 11 04:32:05 +0000 2017,0.0,0.848,0.152,".@JudgeJeanine: ""There is a cleansing needed in our FBI and Department of Justice. It needs to be cleansed of indiv… https://t.co/lZaAfN2Tv4",33
@FoxNews,0.3612,Mon Dec 11 04:30:06 +0000 2017,0.0,0.839,0.161,.@NancyPelosi suggests @POTUS early days in office like neophyte performing 'brain surgery' https://t.co/WLfeOGPbG0 https://t.co/U6cu3dZcIx,34
@FoxNews,0.5267,Mon Dec 11 04:30:05 +0000 2017,0.0,0.812,0.188,".@GOPLeader: ""I have never watched a President so engaged... He wants to keep his promise to create more jobs and m… https://t.co/T4SK0iHn9h",35
@FoxNews,0.5859,Mon Dec 11 04:25:03 +0000 2017,0.0,0.743,0.257,".@MichelleMalkin on #AlSen: ""Roy Moore is going to win that election."" https://t.co/O5yEwdXxn3",36
@FoxNews,0.743,Mon Dec 11 04:22:01 +0000 2017,0.0,0.73,0.27,".@CLewandowski_: ""This is what America loves - [@POTUS] is bold, he is brash, and he is getting things done."" https://t.co/V1yuBomobH",37
@FoxNews,0.0,Mon Dec 11 04:18:02 +0000 2017,0.0,1.0,0.0,".@StacyOnTheRight: ""The GDP is through the roof. Joblessness claims are down."" https://t.co/ebOcyzPWqG",38
@FoxNews,-0.4019,Mon Dec 11 04:17:05 +0000 2017,0.144,0.856,0.0,"On @ffweekend, @SheriffClarke slammed Rep. John Lewis for boycotting @POTUS's appearance at a Civil Rights museum i… https://t.co/29ZcytSMHN",39
@FoxNews,0.6369,Mon Dec 11 04:15:02 +0000 2017,0.0,0.826,0.174,"In his speech at the opening of the Mississippi Civil Rights Museum, @POTUS called for ""a future of freedom, equali… https://t.co/CZfZZ60T4a",40
@FoxNews,0.3612,Mon Dec 11 06:42:03 +0000 2017,0.0,0.706,0.294,Do you agree with @JudgeJeanine? https://t.co/gllDDJFkna https://t.co/62FZRz20je,41
@FoxNews,-0.4588,Mon Dec 11 06:30:06 +0000 2017,0.176,0.824,0.0,"On @ffweekend, @GovMikeHuckabee responded to @ChelseaHandler, who tweeted a vulgar video that mocks @PressSec's wei… https://t.co/pHnFgNbIdo",42
@FoxNews,0.0,Mon Dec 11 05:50:03 +0000 2017,0.0,1.0,0.0,".@RepPeteKing: ""I was at the interview with @DonaldJTrumpJr... Nobody listening to that interview can come out of t… https://t.co/hwg8fBQTxu",43
@FoxNews,-0.296,Mon Dec 11 05:40:02 +0000 2017,0.099,0.901,0.0,".@SheriffClarke: ""If it weren't for the Republicans in Congress in the 1960s, there would be no Civil Rights Act. T… https://t.co/A1N3cYqrRp",44
@FoxNews,0.0,Mon Dec 11 04:53:05 +0000 2017,0.0,1.0,0.0,".@GovMikeHuckabee: ""[The mainstream media is] delegitimizing the institution of journalism."" https://t.co/6YqMh8sz1r",45
@FoxNews,0.0,Mon Dec 11 04:51:06 +0000 2017,0.0,1.0,0.0,".@GovMikeHuckabee: ""[@ChelseaHandler's] called a late night host. I think it's so late now that she's not on anymor… https://t.co/j5CFbJGISJ",46
@FoxNews,-0.4754,Mon Dec 11 04:49:06 +0000 2017,0.192,0.735,0.073,";.@TroyWerden: ""@UCBerkeley is the number one most dangerous campus for conservative students to attend."" https://t.co/12D3dMzNyH",47
@FoxNews,0.0,Mon Dec 11 04:48:03 +0000 2017,0.0,1.0,0.0,"On @ffweekend, @LawrenceBJones3 slammed those claiming that @POTUS and his campaign colluded with Russia. https://t.co/lBdYJV14nc",48
@FoxNews,0.0,Mon Dec 11 04:48:02 +0000 2017,0.0,1.0,0.0,".@RepPeteKing: ""I was at the interview with @DonaldJTrumpJr... Nobody listening to that interview can come out of t… https://t.co/3FV8XE2sDz",49
@FoxNews,0.6808,Mon Dec 11 04:44:02 +0000 2017,0.0,0.752,0.248,"Mike Eruzione, 1980 U.S. Men's Hockey Captain: ""[@POTUS] is somebody that you should respect. Whether you agree or… https://t.co/D4C24Xo8HO",50
@FoxNews,0.3612,Mon Dec 11 04:42:02 +0000 2017,0.0,0.706,0.294,Do you agree with @JudgeJeanine? https://t.co/gllDDJFkna https://t.co/eeBbxsnU1U,51
@FoxNews,-0.1531,Mon Dec 11 04:39:04 +0000 2017,0.082,0.918,0.0,".@MariaBartiromo: ""What do you do about a politicization of the @FBI?""

Former AG Mukasey: ""You expose it and stop… https://t.co/jGL2WPKRM7",52
@FoxNews,0.5267,Mon Dec 11 04:32:05 +0000 2017,0.0,0.848,0.152,".@JudgeJeanine: ""There is a cleansing needed in our FBI and Department of Justice. It needs to be cleansed of indiv… https://t.co/lZaAfN2Tv4",53
@FoxNews,0.3612,Mon Dec 11 04:30:06 +0000 2017,0.0,0.839,0.161,.@NancyPelosi suggests @POTUS early days in office like neophyte performing 'brain surgery' https://t.co/WLfeOGPbG0 https://t.co/U6cu3dZcIx,54
@FoxNews,0.5267,Mon Dec 11 04:30:05 +0000 2017,0.0,0.812,0.188,".@GOPLeader: ""I have never watched a President so engaged... He wants to keep his promise to create more jobs and m… https://t.co/T4SK0iHn9h",55
@FoxNews,0.5859,Mon Dec 11 04:25:03 +0000 2017,0.0,0.743,0.257,".@MichelleMalkin on #AlSen: ""Roy Moore is going to win that election."" https://t.co/O5yEwdXxn3",56
@FoxNews,0.743,Mon Dec 11 04:22:01 +0000 2017,0.0,0.73,0.27,".@CLewandowski_: ""This is what America loves - [@POTUS] is bold, he is brash, and he is getting things done."" https://t.co/V1yuBomobH",57
@FoxNews,0.0,Mon Dec 11 04:18:02 +0000 2017,0.0,1.0,0.0,".@StacyOnTheRight: ""The GDP is through the roof. Joblessness claims are down."" https://t.co/ebOcyzPWqG",58
@FoxNews,-0.4019,Mon Dec 11 04:17:05 +0000 2017,0.144,0.856,0.0,"On @ffweekend, @SheriffClarke slammed Rep. John Lewis for boycotting @POTUS's appearance at a Civil Rights museum i… https://t.co/29ZcytSMHN",59
@FoxNews,0.6369,Mon Dec 11 04:15:02 +0000 2017,0.0,0.826,0.174,"In his speech at the opening of the Mississippi Civil Rights Museum, @POTUS called for ""a future of freedom, equali… https://t.co/CZfZZ60T4a",60
@FoxNews,0.3612,Mon Dec 11 06:42:03 +0000 2017,0.0,0.706,0.294,Do you agree with @JudgeJeanine? https://t.co/gllDDJFkna https://t.co/62FZRz20je,61
@FoxNews,-0.4588,Mon Dec 11 06:30:06 +0000 2017,0.176,0.824,0.0,"On @ffweekend, @GovMikeHuckabee responded to @ChelseaHandler, who tweeted a vulgar video that mocks @PressSec's wei… https://t.co/pHnFgNbIdo",62
@FoxNews,0.0,Mon Dec 11 05:50:03 +0000 2017,0.0,1.0,0.0,".@RepPeteKing: ""I was at the interview with @DonaldJTrumpJr... Nobody listening to that interview can come out of t… https://t.co/hwg8fBQTxu",63
@FoxNews,-0.296,Mon Dec 11 05:40:02 +0000 2017,0.099,0.901,0.0,".@SheriffClarke: ""If it weren't for the Republicans in Congress in the 1960s, there would be no Civil Rights Act. T… https://t.co/A1N3cYqrRp",64
@FoxNews,0.0,Mon Dec 11 04:53:05 +0000 2017,0.0,1.0,0.0,".@GovMikeHuckabee: ""[The mainstream media is] delegitimizing the institution of journalism."" https://t.co/6YqMh8sz1r",65
@FoxNews,0.0,Mon Dec 11 04:51:06 +0000 2017,0.0,1.0,0.0,".@GovMikeHuckabee: ""[@ChelseaHandler's] called a late night host. I think it's so late now that she's not on anymor… https://t.co/j5CFbJGISJ",66
@FoxNews,-0.4754,Mon Dec 11 04:49:06 +0000 2017,0.192,0.735,0.073,";.@TroyWerden: ""@UCBerkeley is the number one most dangerous campus for conservative students to attend."" https://t.co/12D3dMzNyH",67
@FoxNews,0.0,Mon Dec 11 04:48:03 +0000 2017,0.0,1.0,0.0,"On @ffweekend, @LawrenceBJones3 slammed those claiming that @POTUS and his campaign colluded with Russia. https://t.co/lBdYJV14nc",68
@FoxNews,0.0,Mon Dec 11 04:48:02 +0000 2017,0.0,1.0,0.0,".@RepPeteKing: ""I was at the interview with @DonaldJTrumpJr... Nobody listening to that interview can come out of t… https://t.co/3FV8XE2sDz",69
@FoxNews,0.6808,Mon Dec 11 04:44:02 +0000 2017,0.0,0.752,0.248,"Mike Eruzione, 1980 U.S. Men's Hockey Captain: ""[@POTUS] is somebody that you should respect. Whether you agree or… https://t.co/D4C24Xo8HO",70
@FoxNews,0.3612,Mon Dec 11 04:42:02 +0000 2017,0.0,0.706,0.294,Do you agree with @JudgeJeanine? https://t.co/gllDDJFkna https://t.co/eeBbxsnU1U,71
@FoxNews,-0.1531,Mon Dec 11 04:39:04 +0000 2017,0.082,0.918,0.0,".@MariaBartiromo: ""What do you do about a politicization of the @FBI?""

Former AG Mukasey: ""You expose it and stop… https://t.co/jGL2WPKRM7",72
@FoxNews,0.5267,Mon Dec 11 04:32:05 +0000 2017,0.0,0.848,0.152,".@JudgeJeanine: ""There is a cleansing needed in our FBI and Department of Justice. It needs to be cleansed of indiv… https://t.co/lZaAfN2Tv4",73
@FoxNews,0.3612,Mon Dec 11 04:30:06 +0000 2017,0.0,0.839,0.161,.@NancyPelosi suggests @POTUS early days in office like neophyte performing 'brain surgery' https://t.co/WLfeOGPbG0 https://t.co/U6cu3dZcIx,74
@FoxNews,0.5267,Mon Dec 11 04:30:05 +0000 2017,0.0,0.812,0.188,".@GOPLeader: ""I have never watched a President so engaged... He wants to keep his promise to create more jobs and m… https://t.co/T4SK0iHn9h",75
@FoxNews,0.5859,Mon Dec 11 04:25:03 +0000 2017,0.0,0.743,0.257,".@MichelleMalkin on #AlSen: ""Roy Moore is going to win that election."" https://t.co/O5yEwdXxn3",76
@FoxNews,0.743,Mon Dec 11 04:22:01 +0000 2017,0.0,0.73,0.27,".@CLewandowski_: ""This is what America loves - [@POTUS] is bold, he is brash, and he is getting things done."" https://t.co/V1yuBomobH",77
@FoxNews,0.0,Mon Dec 11 04:18:02 +0000 2017,0.0,1.0,0.0,".@StacyOnTheRight: ""The GDP is through the roof. Joblessness claims are down."" https://t.co/ebOcyzPWqG",78
@FoxNews,-0.4019,Mon Dec 11 04:17:05 +0000 2017,0.144,0.856,0.0,"On @ffweekend, @SheriffClarke slammed Rep. John Lewis for boycotting @POTUS's appearance at a Civil Rights museum i… https://t.co/29ZcytSMHN",79
@FoxNews,0.6369,Mon Dec 11 04:15:02 +0000 2017,0.0,0.826,0.174,"In his speech at the opening of the Mississippi Civil Rights Museum, @POTUS called for ""a future of freedom, equali… https://t.co/CZfZZ60T4a",80
@FoxNews,0.3612,Mon Dec 11 06:42:03 +0000 2017,0.0,0.706,0.294,Do you agree with @JudgeJeanine? https://t.co/gllDDJFkna https://t.co/62FZRz20je,81
@FoxNews,-0.4588,Mon Dec 11 06:30:06 +0000 2017,0.176,0.824,0.0,"On @ffweekend, @GovMikeHuckabee responded to @ChelseaHandler, who tweeted a vulgar video that mocks @PressSec's wei… https://t.co/pHnFgNbIdo",82
@FoxNews,0.0,Mon Dec 11 05:50:03 +0000 2017,0.0,1.0,0.0,".@RepPeteKing: ""I was at the interview with @DonaldJTrumpJr... Nobody listening to that interview can come out of t… https://t.co/hwg8fBQTxu",83
@FoxNews,-0.296,Mon Dec 11 05:40:02 +0000 2017,0.099,0.901,0.0,".@SheriffClarke: ""If it weren't for the Republicans in Congress in the 1960s, there would be no Civil Rights Act. T… https://t.co/A1N3cYqrRp",84
@FoxNews,0.0,Mon Dec 11 04:53:05 +0000 2017,0.0,1.0,0.0,".@GovMikeHuckabee: ""[The mainstream media is] delegitimizing the institution of journalism."" https://t.co/6YqMh8sz1r",85
@FoxNews,0.0,Mon Dec 11 04:51:06 +0000 2017,0.0,1.0,0.0,".@GovMikeHuckabee: ""[@ChelseaHandler's] called a late night host. I think it's so late now that she's not on anymor… https://t.co/j5CFbJGISJ",86
@FoxNews,-0.4754,Mon Dec 11 04:49:06 +0000 2017,0.192,0.735,0.073,";.@TroyWerden: ""@UCBerkeley is the number one most dangerous campus for conservative students to attend."" https://t.co/12D3dMzNyH",87
@FoxNews,0.0,Mon Dec 11 04:48:03 +0000 2017,0.0,1.0,0.0,"On @ffweekend, @LawrenceBJones3 slammed those claiming that @POTUS and his campaign colluded with Russia. https://t.co/lBdYJV14nc",88
@FoxNews,0.0,Mon Dec 11 04:48:02 +0000 2017,0.0,1.0,0.0,".@RepPeteKing: ""I was at the interview with @DonaldJTrumpJr... Nobody listening to that interview can come out of t… https://t.co/3FV8XE2sDz",89
@FoxNews,0.6808,Mon Dec 11 04:44:02 +0000 2017,0.0,0.752,0.248,"Mike Eruzione, 1980 U.S. Men's Hockey Captain: ""[@POTUS] is somebody that you should respect. Whether you agree or… https://t.co/D4C24Xo8HO",90
@FoxNews,0.3612,Mon Dec 11 04:42:02 +0000 2017,0.0,0.706,0.294,Do you agree with @JudgeJeanine? https://t.co/gllDDJFkna https://t.co/eeBbxsnU1U,91
@FoxNews,-0.1531,Mon Dec 11 04:39:04 +0000 2017,0.082,0.918,0.0,".@MariaBartiromo: ""What do you do about a politicization of the @FBI?""

Former AG Mukasey: ""You expose it and stop… https://t.co/jGL2WPKRM7",92
@FoxNews,0.5267,Mon Dec 11 04:32:05 +0000 2017,0.0,0.848,0.152,".@JudgeJeanine: ""There is a cleansing needed in our FBI and Department of Justice. It needs to be cleansed of indiv… https://t.co/lZaAfN2Tv4",93
@FoxNews,0.3612,Mon Dec 11 04:30:06 +0000 2017,0.0,0.839,0.161,.@NancyPelosi suggests @POTUS early days in office like neophyte performing 'brain surgery' https://t.co/WLfeOGPbG0 https://t.co/U6cu3dZcIx,94
@FoxNews,0.5267,Mon Dec 11 04:30:05 +0000 2017,0.0,0.812,0.188,".@GOPLeader: ""I have never watched a President so engaged... He wants to keep his promise to create more jobs and m… https://t.co/T4SK0iHn9h",95
@FoxNews,0.5859,Mon Dec 11 04:25:03 +0000 2017,0.0,0.743,0.257,".@MichelleMalkin on #AlSen: ""Roy Moore is going to win that election."" https://t.co/O5yEwdXxn3",96
@FoxNews,0.743,Mon Dec 11 04:22:01 +0000 2017,0.0,0.73,0.27,".@CLewandowski_: ""This is what America loves - [@POTUS] is bold, he is brash, and he is getting things done."" https://t.co/V1yuBomobH",97
@FoxNews,0.0,Mon Dec 11 04:18:02 +0000 2017,0.0,1.0,0.0,".@StacyOnTheRight: ""The GDP is through the roof. Joblessness claims are down."" https://t.co/ebOcyzPWqG",98
@FoxNews,-0.4019,Mon Dec 11 04:17:05 +0000 2017,0.144,0.856,0.0,"On @ffweekend, @SheriffClarke slammed Rep. John Lewis for boycotting @POTUS's appearance at a Civil Rights museum i… https://t.co/29ZcytSMHN",99
@FoxNews,0.6369,Mon Dec 11 04:15:02 +0000 2017,0.0,0.826,0.174,"In his speech at the opening of the Mississippi Civil Rights Museum, @POTUS called for ""a future of freedom, equali… https://t.co/CZfZZ60T4a",100
@FoxNews,0.3612,Mon Dec 11 06:42:03 +0000 2017,0.0,0.706,0.294,Do you agree with @JudgeJeanine? https://t.co/gllDDJFkna https://t.co/62FZRz20je,101
@FoxNews,-0.4588,Mon Dec 11 06:30:06 +0000 2017,0.176,0.824,0.0,"On @ffweekend, @GovMikeHuckabee responded to @ChelseaHandler, who tweeted a vulgar video that mocks @PressSec's wei… https://t.co/pHnFgNbIdo",102
@FoxNews,0.0,Mon Dec 11 05:50:03 +0000 2017,0.0,1.0,0.0,".@RepPeteKing: ""I was at the interview with @DonaldJTrumpJr... Nobody listening to that interview can come out of t… https://t.co/hwg8fBQTxu",103
@FoxNews,-0.296,Mon Dec 11 05:40:02 +0000 2017,0.099,0.901,0.0,".@SheriffClarke: ""If it weren't for the Republicans in Congress in the 1960s, there would be no Civil Rights Act. T… https://t.co/A1N3cYqrRp",104
@FoxNews,0.0,Mon Dec 11 04:53:05 +0000 2017,0.0,1.0,0.0,".@GovMikeHuckabee: ""[The mainstream media is] delegitimizing the institution of journalism."" https://t.co/6YqMh8sz1r",105
@FoxNews,0.0,Mon Dec 11 04:51:06 +0000 2017,0.0,1.0,0.0,".@GovMikeHuckabee: ""[@ChelseaHandler's] called a late night host. I think it's so late now that she's not on anymor… https://t.co/j5CFbJGISJ",106
@FoxNews,-0.4754,Mon Dec 11 04:49:06 +0000 2017,0.192,0.735,0.073,";.@TroyWerden: ""@UCBerkeley is the number one most dangerous campus for conservative students to attend."" https://t.co/12D3dMzNyH",107
@FoxNews,0.0,Mon Dec 11 04:48:03 +0000 2017,0.0,1.0,0.0,"On @ffweekend, @LawrenceBJones3 slammed those claiming that @POTUS and his campaign colluded with Russia. https://t.co/lBdYJV14nc",108
@FoxNews,0.0,Mon Dec 11 04:48:02 +0000 2017,0.0,1.0,0.0,".@RepPeteKing: ""I was at the interview with @DonaldJTrumpJr... Nobody listening to that interview can come out of t… https://t.co/3FV8XE2sDz",109
@FoxNews,0.6808,Mon Dec 11 04:44:02 +0000 2017,0.0,0.752,0.248,"Mike Eruzione, 1980 U.S. Men's Hockey Captain: ""[@POTUS] is somebody that you should respect. Whether you agree or… https://t.co/D4C24Xo8HO",110
@FoxNews,0.3612,Mon Dec 11 04:42:02 +0000 2017,0.0,0.706,0.294,Do you agree with @JudgeJeanine? https://t.co/gllDDJFkna https://t.co/eeBbxsnU1U,111
@FoxNews,-0.1531,Mon Dec 11 04:39:04 +0000 2017,0.082,0.918,0.0,".@MariaBartiromo: ""What do you do about a politicization of the @FBI?""

Former AG Mukasey: ""You expose it and stop… https://t.co/jGL2WPKRM7",112
@FoxNews,0.5267,Mon Dec 11 04:32:05 +0000 2017,0.0,0.848,0.152,".@JudgeJeanine: ""There is a cleansing needed in our FBI and Department of Justice. It needs to be cleansed of indiv… https://t.co/lZaAfN2Tv4",113
@FoxNews,0.3612,Mon Dec 11 04:30:06 +0000 2017,0.0,0.839,0.161,.@NancyPelosi suggests @POTUS early days in office like neophyte performing 'brain surgery' https://t.co/WLfeOGPbG0 https://t.co/U6cu3dZcIx,114
@FoxNews,0.5267,Mon Dec 11 04:30:05 +0000 2017,0.0,0.812,0.188,".@GOPLeader: ""I have never watched a President so engaged... He wants to keep his promise to create more jobs and m… https://t.co/T4SK0iHn9h",115
@FoxNews,0.5859,Mon Dec 11 04:25:03 +0000 2017,0.0,0.743,0.257,".@MichelleMalkin on #AlSen: ""Roy Moore is going to win that election."" https://t.co/O5yEwdXxn3",116
@FoxNews,0.743,Mon Dec 11 04:22:01 +0000 2017,0.0,0.73,0.27,".@CLewandowski_: ""This is what America loves - [@POTUS] is bold, he is brash, and he is getting things done."" https://t.co/V1yuBomobH",117
@FoxNews,0.0,Mon Dec 11 04:18:02 +0000 2017,0.0,1.0,0.0,".@StacyOnTheRight: ""The GDP is through the roof. Joblessness claims are down."" https://t.co/ebOcyzPWqG",118
@FoxNews,-0.4019,Mon Dec 11 04:17:05 +0000 2017,0.144,0.856,0.0,"On @ffweekend, @SheriffClarke slammed Rep. John Lewis for boycotting @POTUS's appearance at a Civil Rights museum i… https://t.co/29ZcytSMHN",119
@FoxNews,0.6369,Mon Dec 11 04:15:02 +0000 2017,0.0,0.826,0.174,"In his speech at the opening of the Mississippi Civil Rights Museum, @POTUS called for ""a future of freedom, equali… https://t.co/CZfZZ60T4a",120
@nytimes,0.7184,Mon Dec 11 06:28:44 +0000 2017,0.0,0.75,0.25,"Some 24 million ""smart speakers"" are expected to sell this year. But how comfortable are we with these machines? https://t.co/VlGqtp18uR",1
@nytimes,-0.6705,Mon Dec 11 06:11:56 +0000 2017,0.2,0.8,0.0,"RT @nytimesworld: The 9-month battle to drive ISIS out of Iraq's second-largest city left much of it in ruins. Now, Mosul residents are pul…",2
@nytimes,-0.5267,Mon Dec 11 05:53:57 +0000 2017,0.274,0.726,0.0,North Korean Submarine Missile Threat Prompts U.S.-Led Military Drills https://t.co/pvxa7YQ84D,3
@nytimes,0.1779,Mon Dec 11 05:48:39 +0000 2017,0.0,0.922,0.078,"RT @nytimesworld: A LOT of Christmas spirit on a Sydney bus. And other tales of Australian transport, in this week's Australia Diary. https…",4
@nytimes,-0.4019,Mon Dec 11 05:30:06 +0000 2017,0.137,0.863,0.0,"With only hours until the polls open in this unlikeliest of battleground states, Democrats are deploying a sprawlin… https://t.co/gSbRN4jced",5
@nytimes,-0.6195,Mon Dec 11 05:16:33 +0000 2017,0.18,0.82,0.0,"RT @NYTNational: “I think, so many accusations, so many cuts, so many drip, drip, drip. When it got to the 14-year-old’s story, that was en…",6
@nytimes,-0.1531,Mon Dec 11 04:59:05 +0000 2017,0.156,0.745,0.099,RT @NYTSports: Colin Kaepernick has accused the NFL of colluding to keep him off a team in retaliation for inspiring the wave of national a…,7
@nytimes,0.6369,Mon Dec 11 04:48:03 +0000 2017,0.0,0.543,0.457,The best songs of 2017 https://t.co/bgIM0yW7hp,8
@nytimes,0.1779,Mon Dec 11 04:35:03 +0000 2017,0.0,0.925,0.075,"RT @NYTSports: Returning Eli Manning to the starting lineup restored some equilibrium, but what ails the Giants will take months, and maybe…",9
@nytimes,0.0,Mon Dec 11 04:32:53 +0000 2017,0.0,1.0,0.0,"Ahead of Brexit, Paris Tries a Business Makeover https://t.co/3SPwgeo0mr",10
@nytimes,0.0,Mon Dec 11 04:29:34 +0000 2017,0.0,1.0,0.0,Volkswagen Chief Suggests Ending Subsidies for Diesel Cars https://t.co/0DBnEv04oW,11
@nytimes,0.1027,Mon Dec 11 04:26:04 +0000 2017,0.105,0.773,0.123,Confused by all the news about Russia and the 2016 U.S. presidential election? We are here to help. https://t.co/vmuK2bn7Wa,12
@nytimes,0.0,Mon Dec 11 04:12:09 +0000 2017,0.0,1.0,0.0,Your cat tattoo can have your actual cat in it https://t.co/wyrGCMsrld,13
@nytimes,-0.2263,Mon Dec 11 03:53:03 +0000 2017,0.128,0.872,0.0,RT @nytimesworld: Protests in Lebanon near U.S. embassy after Trump’s Jerusalem decision https://t.co/6QjgtAgUVj https://t.co/MVThAPnypJ,14
@nytimes,0.128,Mon Dec 11 03:39:09 +0000 2017,0.143,0.695,0.162,Horror films dominated the cultural conversation in 2017. So @nytmag asked the year's best actors to perform in a s… https://t.co/1zY2LD0VYi,15
@nytimes,0.0,Mon Dec 11 03:25:04 +0000 2017,0.0,1.0,0.0,RT @nytimesworld: London's Heathrow Airport was brought to a virtual halt on Sunday after a snowstorm swept through the region https://t.co…,16
@nytimes,0.6467,Mon Dec 11 03:13:26 +0000 2017,0.0,0.816,0.184,"17 ways to celebrate the season in New York City, from the familiar (Rockettes!) to the far-out (Taylor Mac!) https://t.co/50cu9mc8bC",17
@nytimes,0.4404,Mon Dec 11 02:56:51 +0000 2017,0.0,0.674,0.326,9 ways to work better in 2018 https://t.co/LMKfNrcMVS,18
@nytimes,-0.8316,Mon Dec 11 02:40:03 +0000 2017,0.358,0.642,0.0,A high-powered attorney died. His ex-wife investigated and found a web of drug abuse in his profession.… https://t.co/U9UP9O0Ryt,19
@nytimes,0.0,Mon Dec 11 02:16:54 +0000 2017,0.0,1.0,0.0,Op-Ed Columnist: Susan Collins and the Duping of Centrists https://t.co/sGjJ28NHxJ,20
@nytimes,0.7184,Mon Dec 11 06:28:44 +0000 2017,0.0,0.75,0.25,"Some 24 million ""smart speakers"" are expected to sell this year. But how comfortable are we with these machines? https://t.co/VlGqtp18uR",21
@nytimes,-0.6705,Mon Dec 11 06:11:56 +0000 2017,0.2,0.8,0.0,"RT @nytimesworld: The 9-month battle to drive ISIS out of Iraq's second-largest city left much of it in ruins. Now, Mosul residents are pul…",22
@nytimes,-0.5267,Mon Dec 11 05:53:57 +0000 2017,0.274,0.726,0.0,North Korean Submarine Missile Threat Prompts U.S.-Led Military Drills https://t.co/pvxa7YQ84D,23
@nytimes,0.1779,Mon Dec 11 05:48:39 +0000 2017,0.0,0.922,0.078,"RT @nytimesworld: A LOT of Christmas spirit on a Sydney bus. And other tales of Australian transport, in this week's Australia Diary. https…",24
@nytimes,-0.4019,Mon Dec 11 05:30:06 +0000 2017,0.137,0.863,0.0,"With only hours until the polls open in this unlikeliest of battleground states, Democrats are deploying a sprawlin… https://t.co/gSbRN4jced",25
@nytimes,-0.6195,Mon Dec 11 05:16:33 +0000 2017,0.18,0.82,0.0,"RT @NYTNational: “I think, so many accusations, so many cuts, so many drip, drip, drip. When it got to the 14-year-old’s story, that was en…",26
@nytimes,-0.1531,Mon Dec 11 04:59:05 +0000 2017,0.156,0.745,0.099,RT @NYTSports: Colin Kaepernick has accused the NFL of colluding to keep him off a team in retaliation for inspiring the wave of national a…,27
@nytimes,0.6369,Mon Dec 11 04:48:03 +0000 2017,0.0,0.543,0.457,The best songs of 2017 https://t.co/bgIM0yW7hp,28
@nytimes,0.1779,Mon Dec 11 04:35:03 +0000 2017,0.0,0.925,0.075,"RT @NYTSports: Returning Eli Manning to the starting lineup restored some equilibrium, but what ails the Giants will take months, and maybe…",29
@nytimes,0.0,Mon Dec 11 04:32:53 +0000 2017,0.0,1.0,0.0,"Ahead of Brexit, Paris Tries a Business Makeover https://t.co/3SPwgeo0mr",30
@nytimes,0.0,Mon Dec 11 04:29:34 +0000 2017,0.0,1.0,0.0,Volkswagen Chief Suggests Ending Subsidies for Diesel Cars https://t.co/0DBnEv04oW,31
@nytimes,0.1027,Mon Dec 11 04:26:04 +0000 2017,0.105,0.773,0.123,Confused by all the news about Russia and the 2016 U.S. presidential election? We are here to help. https://t.co/vmuK2bn7Wa,32
@nytimes,0.0,Mon Dec 11 04:12:09 +0000 2017,0.0,1.0,0.0,Your cat tattoo can have your actual cat in it https://t.co/wyrGCMsrld,33
@nytimes,-0.2263,Mon Dec 11 03:53:03 +0000 2017,0.128,0.872,0.0,RT @nytimesworld: Protests in Lebanon near U.S. embassy after Trump’s Jerusalem decision https://t.co/6QjgtAgUVj https://t.co/MVThAPnypJ,34
@nytimes,0.128,Mon Dec 11 03:39:09 +0000 2017,0.143,0.695,0.162,Horror films dominated the cultural conversation in 2017. So @nytmag asked the year's best actors to perform in a s… https://t.co/1zY2LD0VYi,35
@nytimes,0.0,Mon Dec 11 03:25:04 +0000 2017,0.0,1.0,0.0,RT @nytimesworld: London's Heathrow Airport was brought to a virtual halt on Sunday after a snowstorm swept through the region https://t.co…,36
@nytimes,0.6467,Mon Dec 11 03:13:26 +0000 2017,0.0,0.816,0.184,"17 ways to celebrate the season in New York City, from the familiar (Rockettes!) to the far-out (Taylor Mac!) https://t.co/50cu9mc8bC",37
@nytimes,0.4404,Mon Dec 11 02:56:51 +0000 2017,0.0,0.674,0.326,9 ways to work better in 2018 https://t.co/LMKfNrcMVS,38
@nytimes,-0.8316,Mon Dec 11 02:40:03 +0000 2017,0.358,0.642,0.0,A high-powered attorney died. His ex-wife investigated and found a web of drug abuse in his profession.… https://t.co/U9UP9O0Ryt,39
@nytimes,0.0,Mon Dec 11 02:16:54 +0000 2017,0.0,1.0,0.0,Op-Ed Columnist: Susan Collins and the Duping of Centrists https://t.co/sGjJ28NHxJ,40
@nytimes,0.7184,Mon Dec 11 06:28:44 +0000 2017,0.0,0.75,0.25,"Some 24 million ""smart speakers"" are expected to sell this year. But how comfortable are we with these machines? https://t.co/VlGqtp18uR",41
@nytimes,-0.6705,Mon Dec 11 06:11:56 +0000 2017,0.2,0.8,0.0,"RT @nytimesworld: The 9-month battle to drive ISIS out of Iraq's second-largest city left much of it in ruins. Now, Mosul residents are pul…",42
@nytimes,-0.5267,Mon Dec 11 05:53:57 +0000 2017,0.274,0.726,0.0,North Korean Submarine Missile Threat Prompts U.S.-Led Military Drills https://t.co/pvxa7YQ84D,43
@nytimes,0.1779,Mon Dec 11 05:48:39 +0000 2017,0.0,0.922,0.078,"RT @nytimesworld: A LOT of Christmas spirit on a Sydney bus. And other tales of Australian transport, in this week's Australia Diary. https…",44
